ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CL,03/02/2020,0,0,0,0,0,0
CM,03/02/2020,0,0,0,0,0,0
CN,03/02/2020,0,0,0,0,0,0
CT,03/02/2020,1,1,0,0,0,0
EX,03/02/2020,0,0,0,0,0,0
GA,03/02/2020,1,1,0,0,0,0
IB,03/02/2020,0,0,0,0,0,0
MC,03/02/2020,0,0,0,0,0,0
MD,03/02/2020,10,9,0,1,0,0
ML,03/02/2020,0,0,0,0,0,0
NC,03/02/2020,0,0,0,0,0,0
PV,03/02/2020,0,0,0,0,0,0
RI,03/02/2020,0,0,0,0,0,0
VC,03/02/2020,1,1,0,0,0,0
AN,04/02/2020,0,0,0,0,0,0
AR,04/02/2020,0,0,0,0,0,0
AS,04/02/2020,0,0,0,0,0,0
CB,04/02/2020,0,0,0,0,0,0
CE,04/02/2020,0,0,0,0,0,0
CL,04/02/2020,1,1,0,0,0,0
CM,04/02/2020,0,0,0,0,0,0
CN,04/02/2020,1,1,0,0,0,0
CT,04/02/2020,7,7,0,0,0,0
EX,04/02/2020,0,0,0,0,0,0
GA,04/02/2020,0,0,0,0,0,0
IB,04/02/2020,0,0,0,0,0,0
MC,04/02/2020,0,0,0,0,0,0
MD,04/02/2020,2,2,0,0,0,0
ML,04/02/2020,0,0,0,0,0,0
NC,04/02/2020,0,0,0,0,0,0
PV,04/02/2020,0,0,0,0,0,0
RI,04/02/2020,0,0,0,0,0,0
VC,04/02/2020,1,1,0,0,0,0
AN,05/02/2020,0,0,0,0,0,0
AR,05/02/2020,0,0,0,0,0,0
AS,05/02/2020,0,0,0,0,0,0
CB,05/02/2020,0,0,0,0,0,0
CE,05/02/2020,0,0,0,0,0,0
CL,05/02/2020,1,1,0,0,0,0
CM,05/02/2020,0,0,0,0,0,0
CN,05/02/2020,0,0,0,0,0,0
CT,05/02/2020,1,1,0,0,0,0
EX,05/02/2020,0,0,0,0,0,0
GA,05/02/2020,0,0,0,0,0,0
IB,05/02/2020,0,0,0,0,0,0
MC,05/02/2020,0,0,0,0,0,0
MD,05/02/2020,4,4,0,0,0,0
ML,05/02/2020,0,0,0,0,0,0
NC,05/02/2020,0,0,0,0,0,0
PV,05/02/2020,0,0,0,0,0,0
RI,05/02/2020,0,0,0,0,0,0
VC,05/02/2020,1,1,0,0,0,0
AN,06/02/2020,2,1,1,0,0,0
AR,06/02/2020,2,2,0,0,0,0
AS,06/02/2020,0,0,0,0,0,0
CB,06/02/2020,0,0,0,0,0,0
CE,06/02/2020,0,0,0,0,0,0
CL,06/02/2020,0,0,0,0,0,0
CM,06/02/2020,0,0,0,0,0,0
CN,06/02/2020,0,0,0,0,0,0
CT,06/02/2020,0,0,0,0,0,0
EX,06/02/2020,0,0,0,0,0,0
GA,06/02/2020,0,0,0,0,0,0
IB,06/02/2020,0,0,0,0,0,0
MC,06/02/2020,0,0,0,0,0,0
MD,06/02/2020,5,5,0,0,0,0
ML,06/02/2020,0,0,0,0,0,0
NC,06/02/2020,0,0,0,0,0,0
PV,06/02/2020,0,0,0,0,0,0
RI,06/02/2020,0,0,0,0,0,0
VC,06/02/2020,2,2,0,0,0,0
AN,07/02/2020,2,2,0,0,0,0
AR,07/02/2020,0,0,0,0,0,0
AS,07/02/2020,0,0,0,0,0,0
CB,07/02/2020,0,0,0,0,0,0
CE,07/02/2020,0,0,0,0,0,0
CL,07/02/2020,1,1,0,0,0,0
CM,07/02/2020,0,0,0,0,0,0
CN,07/02/2020,0,0,0,0,0,0
CT,07/02/2020,4,3,0,0,0,1
EX,07/02/2020,0,0,0,0,0,0
GA,07/02/2020,0,0,0,0,0,0
IB,07/02/2020,0,0,0,0,0,0
MC,07/02/2020,0,0,0,0,0,0
MD,07/02/2020,9,9,0,0,0,0
ML,07/02/2020,0,0,0,0,0,0
NC,07/02/2020,0,0,0,0,0,0
PV,07/02/2020,0,0,0,0,0,0
RI,07/02/2020,0,0,0,0,0,0
VC,07/02/2020,0,0,0,0,0,0
AN,08/02/2020,0,0,0,0,0,0
AR,08/02/2020,0,0,0,0,0,0
AS,08/02/2020,0,0,0,0,0,0
CB,08/02/2020,0,0,0,0,0,0
CE,08/02/2020,0,0,0,0,0,0
CL,08/02/2020,0,0,0,0,0,0
CM,08/02/2020,0,0,0,0,0,0
CN,08/02/2020,0,0,0,0,0,0
CT,08/02/2020,0,0,0,0,0,0
EX,08/02/2020,1,1,0,0,0,0
GA,08/02/2020,0,0,0,0,0,0
IB,08/02/2020,0,0,0,0,0,0
MC,08/02/2020,0,0,0,0,0,0
MD,08/02/2020,8,8,0,0,0,0
ML,08/02/2020,0,0,0,0,0,0
NC,08/02/2020,0,0,0,0,0,0
PV,08/02/2020,0,0,0,0,0,0
RI,08/02/2020,0,0,0,0,0,0
VC,08/02/2020,0,0,0,0,0,0
AN,09/02/2020,0,0,0,0,0,0
AR,09/02/2020,0,0,0,0,0,0
AS,09/02/2020,0,0,0,0,0,0
CB,09/02/2020,0,0,0,0,0,0
CE,09/02/2020,0,0,0,0,0,0
CL,09/02/2020,0,0,0,0,0,0
CM,09/02/2020,0,0,0,0,0,0
CN,09/02/2020,0,0,0,0,0,0
CT,09/02/2020,2,2,0,0,0,0
EX,09/02/2020,0,0,0,0,0,0
GA,09/02/2020,0,0,0,0,0,0
IB,09/02/2020,0,0,0,0,0,0
MC,09/02/2020,0,0,0,0,0,0
MD,09/02/2020,2,2,0,0,0,0
ML,09/02/2020,0,0,0,0,0,0
NC,09/02/2020,0,0,0,0,0,0
PV,09/02/2020,0,0,0,0,0,0
RI,09/02/2020,0,0,0,0,0,0
VC,09/02/2020,0,0,0,0,0,0
AN,10/02/2020,1,1,0,0,0,0
AR,10/02/2020,0,0,0,0,0,0
AS,10/02/2020,0,0,0,0,0,0
CB,10/02/2020,0,0,0,0,0,0
CE,10/02/2020,0,0,0,0,0,0
CL,10/02/2020,1,0,1,0,0,0
CM,10/02/2020,0,0,0,0,0,0
CN,10/02/2020,0,0,0,0,0,0
CT,10/02/2020,5,5,0,0,0,0
EX,10/02/2020,0,0,0,0,0,0
GA,10/02/2020,0,0,0,0,0,0
IB,10/02/2020,2,2,0,0,0,0
MC,10/02/2020,0,0,0,0,0,0
MD,10/02/2020,13,12,0,1,0,0
ML,10/02/2020,0,0,0,0,0,0
NC,10/02/2020,1,1,0,0,0,0
PV,10/02/2020,0,0,0,0,0,0
RI,10/02/2020,0,0,0,0,0,0
VC,10/02/2020,1,1,0,0,0,0
AN,11/02/2020,0,0,0,0,0,0
AR,11/02/2020,1,1,0,0,0,0
AS,11/02/2020,0,0,0,0,0,0
CB,11/02/2020,0,0,0,0,0,0
CE,11/02/2020,0,0,0,0,0,0
CL,11/02/2020,1,1,0,0,0,0
CM,11/02/2020,0,0,0,0,0,0
CN,11/02/2020,0,0,0,0,0,0
CT,11/02/2020,3,2,0,0,1,0
EX,11/02/2020,0,0,0,0,0,0
GA,11/02/2020,0,0,0,0,0,0
IB,11/02/2020,0,0,0,0,0,0
MC,11/02/2020,0,0,0,0,0,0
MD,11/02/2020,9,9,0,0,0,0
ML,11/02/2020,0,0,0,0,0,0
NC,11/02/2020,0,0,0,0,0,0
PV,11/02/2020,0,0,0,0,0,0
RI,11/02/2020,0,0,0,0,0,0
VC,11/02/2020,1,1,0,0,0,0
AN,12/02/2020,1,1,0,0,0,0
AR,12/02/2020,0,0,0,0,0,0
AS,12/02/2020,0,0,0,0,0,0
CB,12/02/2020,0,0,0,0,0,0
CE,12/02/2020,0,0,0,0,0,0
CL,12/02/2020,2,2,0,0,0,0
CM,12/02/2020,0,0,0,0,0,0
CN,12/02/2020,1,1,0,0,0,0
CT,12/02/2020,9,8,0,0,0,1
EX,12/02/2020,0,0,0,0,0,0
GA,12/02/2020,0,0,0,0,0,0
IB,12/02/2020,0,0,0,0,0,0
MC,12/02/2020,0,0,0,0,0,0
MD,12/02/2020,12,12,0,0,0,0
ML,12/02/2020,0,0,0,0,0,0
NC,12/02/2020,0,0,0,0,0,0
PV,12/02/2020,2,2,0,0,0,0
RI,12/02/2020,0,0,0,0,0,0
VC,12/02/2020,1,1,0,0,0,0
AN,13/02/2020,1,1,0,0,0,0
AR,13/02/2020,1,1,0,0,0,0
AS,13/02/2020,0,0,0,0,0,0
CB,13/02/2020,0,0,0,0,0,0
CE,13/02/2020,0,0,0,0,0,0
CL,13/02/2020,0,0,0,0,0,0
CM,13/02/2020,0,0,0,0,0,0
CN,13/02/2020,0,0,0,0,0,0
CT,13/02/2020,6,6,0,0,0,0
EX,13/02/2020,0,0,0,0,0,0
GA,13/02/2020,0,0,0,0,0,0
IB,13/02/2020,0,0,0,0,0,0
MC,13/02/2020,0,0,0,0,0,0
MD,13/02/2020,16,16,0,0,0,0
ML,13/02/2020,0,0,0,0,0,0
NC,13/02/2020,0,0,0,0,0,0
PV,13/02/2020,0,0,0,0,0,0
RI,13/02/2020,0,0,0,0,0,0
VC,13/02/2020,1,1,0,0,0,0
AN,14/02/2020,1,1,0,0,0,0
AR,14/02/2020,0,0,0,0,0,0
AS,14/02/2020,0,0,0,0,0,0
CB,14/02/2020,0,0,0,0,0,0
CE,14/02/2020,0,0,0,0,0,0
CL,14/02/2020,1,1,0,0,0,0
CM,14/02/2020,0,0,0,0,0,0
CN,14/02/2020,1,1,0,0,0,0
CT,14/02/2020,2,2,0,0,0,0
EX,14/02/2020,1,1,0,0,0,0
GA,14/02/2020,0,0,0,0,0,0
IB,14/02/2020,1,1,0,0,0,0
MC,14/02/2020,0,0,0,0,0,0
MD,14/02/2020,11,11,0,0,0,0
ML,14/02/2020,0,0,0,0,0,0
NC,14/02/2020,0,0,0,0,0,0
PV,14/02/2020,0,0,0,0,0,0
RI,14/02/2020,0,0,0,0,0,0
VC,14/02/2020,2,2,0,0,0,0
AN,15/02/2020,1,1,0,0,0,0
AR,15/02/2020,0,0,0,0,0,0
AS,15/02/2020,0,0,0,0,0,0
CB,15/02/2020,0,0,0,0,0,0
CE,15/02/2020,0,0,0,0,0,0
CL,15/02/2020,0,0,0,0,0,0
CM,15/02/2020,0,0,0,0,0,0
CN,15/02/2020,0,0,0,0,0,0
CT,15/02/2020,14,14,0,0,0,0
EX,15/02/2020,1,1,0,0,0,0
GA,15/02/2020,0,0,0,0,0,0
IB,15/02/2020,0,0,0,0,0,0
MC,15/02/2020,0,0,0,0,0,0
MD,15/02/2020,13,13,0,0,0,0
ML,15/02/2020,0,0,0,0,0,0
NC,15/02/2020,0,0,0,0,0,0
PV,15/02/2020,3,3,0,0,0,0
RI,15/02/2020,0,0,0,0,0,0
VC,15/02/2020,4,4,0,0,0,0
AN,16/02/2020,0,0,0,0,0,0
AR,16/02/2020,1,1,0,0,0,0
AS,16/02/2020,0,0,0,0,0,0
CB,16/02/2020,0,0,0,0,0,0
CE,16/02/2020,0,0,0,0,0,0
CL,16/02/2020,0,0,0,0,0,0
CM,16/02/2020,0,0,0,0,0,0
CN,16/02/2020,2,2,0,0,0,0
CT,16/02/2020,4,3,0,0,0,1
EX,16/02/2020,0,0,0,0,0,0
GA,16/02/2020,1,1,0,0,0,0
IB,16/02/2020,0,0,0,0,0,0
MC,16/02/2020,0,0,0,0,0,0
MD,16/02/2020,17,15,0,2,0,0
ML,16/02/2020,0,0,0,0,0,0
NC,16/02/2020,0,0,0,0,0,0
PV,16/02/2020,1,1,0,0,0,0
RI,16/02/2020,0,0,0,0,0,0
VC,16/02/2020,1,1,0,0,0,0
AN,17/02/2020,0,0,0,0,0,0
AR,17/02/2020,2,2,0,0,0,0
AS,17/02/2020,0,0,0,0,0,0
CB,17/02/2020,0,0,0,0,0,0
CE,17/02/2020,0,0,0,0,0,0
CL,17/02/2020,0,0,0,0,0,0
CM,17/02/2020,0,0,0,0,0,0
CN,17/02/2020,0,0,0,0,0,0
CT,17/02/2020,1,1,0,0,0,0
EX,17/02/2020,1,0,1,0,0,0
GA,17/02/2020,0,0,0,0,0,0
IB,17/02/2020,0,0,0,0,0,0
MC,17/02/2020,0,0,0,0,0,0
MD,17/02/2020,20,20,0,0,0,0
ML,17/02/2020,0,0,0,0,0,0
NC,17/02/2020,0,0,0,0,0,0
PV,17/02/2020,2,2,0,0,0,0
RI,17/02/2020,0,0,0,0,0,0
VC,17/02/2020,3,3,0,0,0,0
AN,18/02/2020,3,3,0,0,0,0
AR,18/02/2020,2,1,0,1,0,0
AS,18/02/2020,0,0,0,0,0,0
CB,18/02/2020,0,0,0,0,0,0
CE,18/02/2020,0,0,0,0,0,0
CL,18/02/2020,1,1,0,0,0,0
CM,18/02/2020,0,0,0,0,0,0
CN,18/02/2020,1,1,0,0,0,0
CT,18/02/2020,6,6,0,0,0,0
EX,18/02/2020,0,0,0,0,0,0
GA,18/02/2020,1,1,0,0,0,0
IB,18/02/2020,0,0,0,0,0,0
MC,18/02/2020,0,0,0,0,0,0
MD,18/02/2020,14,14,0,0,0,0
ML,18/02/2020,0,0,0,0,0,0
NC,18/02/2020,0,0,0,0,0,0
PV,18/02/2020,0,0,0,0,0,0
RI,18/02/2020,0,0,0,0,0,0
VC,18/02/2020,1,1,0,0,0,0
AN,19/02/2020,0,0,0,0,0,0
AR,19/02/2020,0,0,0,0,0,0
AS,19/02/2020,0,0,0,0,0,0
CB,19/02/2020,0,0,0,0,0,0
CE,19/02/2020,0,0,0,0,0,0
CL,19/02/2020,0,0,0,0,0,0
CM,19/02/2020,0,0,0,0,0,0
CN,19/02/2020,1,1,0,0,0,0
CT,19/02/2020,1,1,0,0,0,0
EX,19/02/2020,1,1,0,0,0,0
GA,19/02/2020,0,0,0,0,0,0
IB,19/02/2020,0,0,0,0,0,0
MC,19/02/2020,0,0,0,0,0,0
MD,19/02/2020,13,12,0,1,0,0
ML,19/02/2020,0,0,0,0,0,0
NC,19/02/2020,0,0,0,0,0,0
PV,19/02/2020,1,1,0,0,0,0
RI,19/02/2020,0,0,0,0,0,0
VC,19/02/2020,1,1,0,0,0,0
AN,20/02/2020,4,3,1,0,0,0
AR,20/02/2020,0,0,0,0,0,0
AS,20/02/2020,0,0,0,0,0,0
CB,20/02/2020,0,0,0,0,0,0
CE,20/02/2020,0,0,0,0,0,0
CL,20/02/2020,1,1,0,0,0,0
CM,20/02/2020,0,0,0,0,0,0
CN,20/02/2020,1,1,0,0,0,0
CT,20/02/2020,14,13,0,0,0,1
EX,20/02/2020,0,0,0,0,0,0
GA,20/02/2020,3,3,0,0,0,0
IB,20/02/2020,1,0,1,0,0,0
MC,20/02/2020,0,0,0,0,0,0
MD,20/02/2020,30,29,0,1,0,0
ML,20/02/2020,0,0,0,0,0,0
NC,20/02/2020,0,0,0,0,0,0
PV,20/02/2020,1,1,0,0,0,0
RI,20/02/2020,0,0,0,0,0,0
VC,20/02/2020,3,3,0,0,0,0
AN,21/02/2020,4,4,0,0,0,0
AR,21/02/2020,2,2,0,0,0,0
AS,21/02/2020,0,0,0,0,0,0
CB,21/02/2020,0,0,0,0,0,0
CE,21/02/2020,0,0,0,0,0,0
CL,21/02/2020,4,3,1,0,0,0
CM,21/02/2020,0,0,0,0,0,0
CN,21/02/2020,0,0,0,0,0,0
CT,21/02/2020,17,16,0,0,0,1
EX,21/02/2020,0,0,0,0,0,0
GA,21/02/2020,0,0,0,0,0,0
IB,21/02/2020,0,0,0,0,0,0
MC,21/02/2020,0,0,0,0,0,0
MD,21/02/2020,31,30,0,1,0,0
ML,21/02/2020,0,0,0,0,0,0
NC,21/02/2020,1,1,0,0,0,0
PV,21/02/2020,3,3,0,0,0,0
RI,21/02/2020,0,0,0,0,0,0
VC,21/02/2020,2,2,0,0,0,0
AN,22/02/2020,2,2,0,0,0,0
AR,22/02/2020,3,3,0,0,0,0
AS,22/02/2020,0,0,0,0,0,0
CB,22/02/2020,0,0,0,0,0,0
CE,22/02/2020,0,0,0,0,0,0
CL,22/02/2020,2,2,0,0,0,0
CM,22/02/2020,0,0,0,0,0,0
CN,22/02/2020,0,0,0,0,0,0
CT,22/02/2020,13,13,0,0,0,0
EX,22/02/2020,0,0,0,0,0,0
GA,22/02/2020,2,2,0,0,0,0
IB,22/02/2020,0,0,0,0,0,0
MC,22/02/2020,1,1,0,0,0,0
MD,22/02/2020,32,31,0,1,0,0
ML,22/02/2020,0,0,0,0,0,0
NC,22/02/2020,1,1,0,0,0,0
PV,22/02/2020,4,4,0,0,0,0
RI,22/02/2020,0,0,0,0,0,0
VC,22/02/2020,2,2,0,0,0,0
AN,23/02/2020,2,2,0,0,0,0
AR,23/02/2020,2,1,0,1,0,0
AS,23/02/2020,1,1,0,0,0,0
CB,23/02/2020,1,1,0,0,0,0
CE,23/02/2020,0,0,0,0,0,0
CL,23/02/2020,4,4,0,0,0,0
CM,23/02/2020,0,0,0,0,0,0
CN,23/02/2020,1,1,0,0,0,0
CT,23/02/2020,8,6,0,0,0,2
EX,23/02/2020,0,0,0,0,0,0
GA,23/02/2020,0,0,0,0,0,0
IB,23/02/2020,0,0,0,0,0,0
MC,23/02/2020,1,1,0,0,0,0
MD,23/02/2020,46,46,0,0,0,0
ML,23/02/2020,0,0,0,0,0,0
NC,23/02/2020,1,1,0,0,0,0
PV,23/02/2020,1,1,0,0,0,0
RI,23/02/2020,3,3,0,0,0,0
VC,23/02/2020,6,5,0,1,0,0
AN,24/02/2020,5,5,0,0,0,0
AR,24/02/2020,3,2,0,1,0,0
AS,24/02/2020,0,0,0,0,0,0
CB,24/02/2020,0,0,0,0,0,0
CE,24/02/2020,0,0,0,0,0,0
CL,24/02/2020,4,4,0,0,0,0
CM,24/02/2020,1,1,0,0,0,0
CN,24/02/2020,0,0,0,0,0,0
CT,24/02/2020,12,10,0,0,0,2
EX,24/02/2020,0,0,0,0,0,0
GA,24/02/2020,1,1,0,0,0,0
IB,24/02/2020,0,0,0,0,0,0
MC,24/02/2020,1,1,0,0,0,0
MD,24/02/2020,58,58,0,0,0,0
ML,24/02/2020,0,0,0,0,0,0
NC,24/02/2020,3,3,0,0,0,0
PV,24/02/2020,7,6,0,1,0,0
RI,24/02/2020,2,2,0,0,0,0
VC,24/02/2020,14,13,0,0,0,1
AN,25/02/2020,9,9,0,0,0,0
AR,25/02/2020,2,2,0,0,0,0
AS,25/02/2020,1,1,0,0,0,0
CB,25/02/2020,9,9,0,0,0,0
CE,25/02/2020,0,0,0,0,0,0
CL,25/02/2020,5,5,0,0,0,0
CM,25/02/2020,0,0,0,0,0,0
CN,25/02/2020,2,2,0,0,0,0
CT,25/02/2020,21,18,0,0,1,2
EX,25/02/2020,2,2,0,0,0,0
GA,25/02/2020,2,2,0,0,0,0
IB,25/02/2020,0,0,0,0,0,0
MC,25/02/2020,3,1,2,0,0,0
MD,25/02/2020,53,53,0,0,0,0
ML,25/02/2020,0,0,0,0,0,0
NC,25/02/2020,2,2,0,0,0,0
PV,25/02/2020,11,11,0,0,0,0
RI,25/02/2020,2,2,0,0,0,0
VC,25/02/2020,8,8,0,0,0,0
AN,26/02/2020,9,9,0,0,0,0
AR,26/02/2020,2,2,0,0,0,0
AS,26/02/2020,0,0,0,0,0,0
CB,26/02/2020,0,0,0,0,0,0
CE,26/02/2020,0,0,0,0,0,0
CL,26/02/2020,7,7,0,0,0,0
CM,26/02/2020,0,0,0,0,0,0
CN,26/02/2020,6,6,0,0,0,0
CT,26/02/2020,26,21,0,0,0,5
EX,26/02/2020,0,0,0,0,0,0
GA,26/02/2020,3,3,0,0,0,0
IB,26/02/2020,0,0,0,0,0,0
MC,26/02/2020,1,0,1,0,0,0
MD,26/02/2020,73,72,0,1,0,0
ML,26/02/2020,0,0,0,0,0,0
NC,26/02/2020,2,2,0,0,0,0
PV,26/02/2020,11,11,0,0,0,0
RI,26/02/2020,3,3,0,0,0,0
VC,26/02/2020,8,8,0,0,0,0
AN,27/02/2020,8,7,1,0,0,0
AR,27/02/2020,0,0,0,0,0,0
AS,27/02/2020,0,0,0,0,0,0
CB,27/02/2020,0,0,0,0,0,0
CE,27/02/2020,0,0,0,0,0,0
CL,27/02/2020,6,6,0,0,0,0
CM,27/02/2020,1,1,0,0,0,0
CN,27/02/2020,2,2,0,0,0,0
CT,27/02/2020,16,13,0,0,1,2
EX,27/02/2020,1,1,0,0,0,0
GA,27/02/2020,7,7,0,0,0,0
IB,27/02/2020,4,4,0,0,0,0
MC,27/02/2020,1,1,0,0,0,0
MD,27/02/2020,99,99,0,0,0,0
ML,27/02/2020,0,0,0,0,0,0
NC,27/02/2020,4,4,0,0,0,0
PV,27/02/2020,13,13,0,0,0,0
RI,27/02/2020,8,8,0,0,0,0
VC,27/02/2020,15,15,0,0,0,0
AN,28/02/2020,8,8,0,0,0,0
AR,28/02/2020,3,3,0,0,0,0
AS,28/02/2020,1,1,0,0,0,0
CB,28/02/2020,0,0,0,0,0,0
CE,28/02/2020,0,0,0,0,0,0
CL,28/02/2020,8,8,0,0,0,0
CM,28/02/2020,13,12,1,0,0,0
CN,28/02/2020,7,7,0,0,0,0
CT,28/02/2020,37,32,0,0,3,2
EX,28/02/2020,6,6,0,0,0,0
GA,28/02/2020,6,6,0,0,0,0
IB,28/02/2020,4,4,0,0,0,0
MC,28/02/2020,1,1,0,0,0,0
MD,28/02/2020,163,163,0,0,0,0
ML,28/02/2020,0,0,0,0,0,0
NC,28/02/2020,2,2,0,0,0,0
PV,28/02/2020,33,32,0,1,0,0
RI,28/02/2020,11,11,0,0,0,0
VC,28/02/2020,22,22,0,0,0,0
AN,29/02/2020,8,8,0,0,0,0
AR,29/02/2020,8,8,0,0,0,0
AS,29/02/2020,2,2,0,0,0,0
CB,29/02/2020,1,1,0,0,0,0
CE,29/02/2020,0,0,0,0,0,0
CL,29/02/2020,10,10,0,0,0,0
CM,29/02/2020,16,16,0,0,0,0
CN,29/02/2020,4,4,0,0,0,0
CT,29/02/2020,19,19,0,0,0,0
EX,29/02/2020,3,3,0,0,0,0
GA,29/02/2020,1,1,0,0,0,0
IB,29/02/2020,2,2,0,0,0,0
MC,29/02/2020,2,2,0,0,0,0
MD,29/02/2020,111,110,0,1,0,0
ML,29/02/2020,0,0,0,0,0,0
NC,29/02/2020,4,4,0,0,0,0
PV,29/02/2020,25,25,0,0,0,0
RI,29/02/2020,14,14,0,0,0,0
VC,29/02/2020,14,14,0,0,0,0
AN,01/03/2020,26,25,1,0,0,0
AR,01/03/2020,8,8,0,0,0,0
AS,01/03/2020,2,2,0,0,0,0
CB,01/03/2020,1,1,0,0,0,0
CE,01/03/2020,0,0,0,0,0,0
CL,01/03/2020,28,27,1,0,0,0
CM,01/03/2020,59,55,2,0,2,0
CN,01/03/2020,7,7,0,0,0,0
CT,01/03/2020,93,85,0,0,2,6
EX,01/03/2020,4,3,1,0,0,0
GA,01/03/2020,6,5,1,0,0,0
IB,01/03/2020,4,4,0,0,0,0
MC,01/03/2020,5,4,1,0,0,0
MD,01/03/2020,332,331,0,1,0,0
ML,01/03/2020,0,0,0,0,0,0
NC,01/03/2020,8,8,0,0,0,0
PV,01/03/2020,50,48,0,2,0,0
RI,01/03/2020,23,23,0,0,0,0
VC,01/03/2020,38,36,2,0,0,0
AN,02/03/2020,32,32,0,0,0,0
AR,02/03/2020,16,16,0,0,0,0
AS,02/03/2020,3,3,0,0,0,0
CB,02/03/2020,0,0,0,0,0,0
CE,02/03/2020,0,0,0,0,0,0
CL,02/03/2020,38,37,1,0,0,0
CM,02/03/2020,60,49,7,0,4,0
CN,02/03/2020,11,11,0,0,0,0
CT,02/03/2020,84,78,0,0,1,5
EX,02/03/2020,6,6,0,0,0,0
GA,02/03/2020,19,19,0,0,0,0
IB,02/03/2020,6,6,0,0,0,0
MC,02/03/2020,7,6,1,0,0,0
MD,02/03/2020,389,387,0,2,0,0
ML,02/03/2020,0,0,0,0,0,0
NC,02/03/2020,11,11,0,0,0,0
PV,02/03/2020,55,55,0,0,0,0
RI,02/03/2020,30,29,1,0,0,0
VC,02/03/2020,38,36,1,0,0,1
AN,03/03/2020,37,37,0,0,0,0
AR,03/03/2020,7,7,0,0,0,0
AS,03/03/2020,2,2,0,0,0,0
CB,03/03/2020,0,0,0,0,0,0
CE,03/03/2020,1,1,0,0,0,0
CL,03/03/2020,29,29,0,0,0,0
CM,03/03/2020,50,44,6,0,0,0
CN,03/03/2020,9,9,0,0,0,0
CT,03/03/2020,92,87,0,0,0,5
EX,03/03/2020,4,3,1,0,0,0
GA,03/03/2020,16,16,0,0,0,0
IB,03/03/2020,8,8,0,0,0,0
MC,03/03/2020,3,3,0,0,0,0
MD,03/03/2020,408,408,0,0,0,0
ML,03/03/2020,0,0,0,0,0,0
NC,03/03/2020,14,14,0,0,0,0
PV,03/03/2020,59,58,0,1,0,0
RI,03/03/2020,29,28,1,0,0,0
VC,03/03/2020,28,26,0,0,0,2
AN,04/03/2020,32,32,0,0,0,0
AR,04/03/2020,14,14,0,0,0,0
AS,04/03/2020,2,2,0,0,0,0
CB,04/03/2020,0,0,0,0,0,0
CE,04/03/2020,0,0,0,0,0,0
CL,04/03/2020,33,31,2,0,0,0
CM,04/03/2020,54,48,4,0,2,0
CN,04/03/2020,16,16,0,0,0,0
CT,04/03/2020,158,150,0,0,2,6
EX,04/03/2020,5,5,0,0,0,0
GA,04/03/2020,13,13,0,0,0,0
IB,04/03/2020,5,5,0,0,0,0
MC,04/03/2020,5,5,0,0,0,0
MD,04/03/2020,474,474,0,0,0,0
ML,04/03/2020,0,0,0,0,0,0
NC,04/03/2020,18,18,0,0,0,0
PV,04/03/2020,69,69,0,0,0,0
RI,04/03/2020,25,25,0,0,0,0
VC,04/03/2020,35,35,0,0,0,0
AN,05/03/2020,57,57,0,0,0,0
AR,05/03/2020,15,15,0,0,0,0
AS,05/03/2020,5,5,0,0,0,0
CB,05/03/2020,0,0,0,0,0,0
CE,05/03/2020,0,0,0,0,0,0
CL,05/03/2020,46,46,0,0,0,0
CM,05/03/2020,71,68,2,0,1,0
CN,05/03/2020,16,16,0,0,0,0
CT,05/03/2020,189,181,0,0,3,5
EX,05/03/2020,5,5,0,0,0,0
GA,05/03/2020,18,18,0,0,0,0
IB,05/03/2020,12,12,0,0,0,0
MC,05/03/2020,12,10,2,0,0,0
MD,05/03/2020,673,670,0,3,0,0
ML,05/03/2020,1,1,0,0,0,0
NC,05/03/2020,19,19,0,0,0,0
PV,05/03/2020,75,75,0,0,0,0
RI,05/03/2020,27,27,0,0,0,0
VC,05/03/2020,47,47,0,0,0,0
AN,06/03/2020,69,67,2,0,0,0
AR,06/03/2020,15,15,0,0,0,0
AS,06/03/2020,12,12,0,0,0,0
CB,06/03/2020,9,9,0,0,0,0
CE,06/03/2020,0,0,0,0,0,0
CL,06/03/2020,51,50,1,0,0,0
CM,06/03/2020,97,91,6,0,0,0
CN,06/03/2020,23,23,0,0,0,0
CT,06/03/2020,271,258,0,0,4,9
EX,06/03/2020,11,11,0,0,0,0
GA,06/03/2020,25,25,0,0,0,0
IB,06/03/2020,10,10,0,0,0,0
MC,06/03/2020,10,10,0,0,0,0
MD,06/03/2020,811,811,0,0,0,0
ML,06/03/2020,1,1,0,0,0,0
NC,06/03/2020,19,19,0,0,0,0
PV,06/03/2020,81,80,0,1,0,0
RI,06/03/2020,45,44,1,0,0,0
VC,06/03/2020,68,66,2,0,0,0
AN,07/03/2020,74,74,0,0,0,0
AR,07/03/2020,22,22,0,0,0,0
AS,07/03/2020,12,12,0,0,0,0
CB,07/03/2020,12,12,0,0,0,0
CE,07/03/2020,0,0,0,0,0,0
CL,07/03/2020,73,71,2,0,0,0
CM,07/03/2020,134,129,5,0,0,0
CN,07/03/2020,19,19,0,0,0,0
CT,07/03/2020,332,308,0,0,7,17
EX,07/03/2020,13,12,1,0,0,0
